QuizID,QuestionID,Difficulty,Correct,PreviousDifficulty,PreviousCorrect,WeakTopicFlag,Digestive System,Respiratory System,Circulatory System,Excretory System,Nervous System,Human Reproduction,Endocrine System,Genetics and Heredity,Immune System and Diseases,Biotechnology in Human Welfare
1,102,Hard,1,Hard,1,1,0,1,0,1,1,0,1,0,0,1
1,20,Easy,1,Easy,1,1,0,1,0,1,1,0,1,0,1,0
1,45,Easy,0,Medium,0,1,0,1,0,1,1,0,1,0,1,1
1,5,Easy,0,Easy,0,1,0,1,0,1,1,0,1,1,0,0
1,29,Easy,1,Hard,1,1,0,1,0,1,1,0,1,1,0,1
1,100,Medium,0,Easy,0,1,0,1,0,1,1,0,1,1,1,0
1,31,Easy,1,Medium,1,0,0,1,0,1,1,0,1,1,1,1
1,106,Hard,1,Easy,1,0,0,1,0,1,1,1,0,0,0,0
1,63,Medium,1,Medium,0,1,0,1,0,1,1,1,0,0,0,1
1,149,Hard,1,Easy,1,0,0,1,0,1,1,1,0,0,1,0
1,14,Easy,1,Hard,0,0,0,1,0,1,1,1,0,0,1,1
1,73,Medium,0,Easy,0,1,0,1,0,1,1,1,0,1,0,0
1,138,Hard,1,Easy,1,0,0,1,0,1,1,1,0,1,0,1
1,47,Easy,0,Hard,0,1,0,1,0,1,1,1,0,1,1,0
1,32,Easy,0,Hard,1,1,0,1,0,1,1,1,0,1,1,1
1,66,Medium,1,Medium,0,1,0,1,0,1,1,1,1,0,0,0
1,114,Hard,1,Easy,1,0,0,1,0,1,1,1,1,0,0,1
1,36,Easy,1,Medium,0,1,0,1,0,1,1,1,1,0,1,0
1,46,Easy,1,Hard,1,0,0,1,0,1,1,1,1,0,1,1
1,147,Hard,0,Hard,1,1,0,1,0,1,1,1,1,1,0,0
1,7,Easy,0,Medium,0,0,0,1,0,1,1,1,1,1,0,1
1,74,Medium,1,Easy,0,1,0,1,0,1,1,1,1,1,1,0
1,64,Medium,1,Medium,0,1,0,1,0,1,1,1,1,1,1,1
1,63,Medium,0,Hard,0,0,0,1,1,0,0,0,0,0,0,0
1,7,Easy,1,Hard,0,0,0,1,1,0,0,0,0,0,0,1
1,7,Easy,1,Easy,1,0,0,1,1,0,0,0,0,0,1,0
1,106,Hard,0,Easy,0,0,0,1,1,0,0,0,0,0,1,1
1,34,Easy,1,Hard,1,0,0,1,1,0,0,0,0,1,0,0
1,144,Hard,0,Medium,0,1,0,1,1,0,0,0,0,1,0,1
1,81,Medium,0,Hard,1,0,0,1,1,0,0,0,0,1,1,0
1,28,Easy,1,Easy,0,0,0,1,1,0,0,0,0,1,1,1
1,51,Medium,0,Hard,1,0,0,1,1,0,0,0,1,0,0,0
1,114,Hard,0,Hard,0,0,0,1,1,0,0,0,1,0,0,1
1,60,Medium,1,Easy,0,1,0,1,1,0,0,0,1,0,1,0
1,83,Medium,1,Hard,1,0,0,1,1,0,0,0,1,0,1,1
1,8,Easy,0,Hard,1,0,0,1,1,0,0,0,1,1,0,0
1,72,Medium,0,Hard,0,1,0,1,1,0,0,0,1,1,0,1
1,22,Easy,0,Easy,0,0,0,1,1,0,0,0,1,1,1,0
1,70,Medium,0,Hard,0,1,0,1,1,0,0,0,1,1,1,1
1,63,Medium,1,Hard,0,0,0,1,1,0,0,1,0,0,0,0
1,4,Easy,1,Easy,1,0,0,1,1,0,0,1,0,0,0,1
1,62,Medium,1,Easy,1,0,0,1,1,0,0,1,0,0,1,0
1,116,Hard,0,Easy,0,1,0,1,1,0,0,1,0,0,1,1
1,55,Medium,0,Medium,1,0,0,1,1,0,0,1,0,1,0,0
1,147,Hard,1,Medium,0,0,0,1,1,0,0,1,0,1,0,1
1,76,Medium,0,Hard,1,1,0,1,1,0,0,1,0,1,1,0
1,106,Hard,0,Medium,1,1,0,1,1,0,0,1,0,1,1,1
1,127,Hard,0,Hard,1,1,0,1,1,0,0,1,1,0,0,0
1,66,Medium,0,Hard,1,0,0,1,1,0,0,1,1,0,0,1
1,96,Medium,1,Hard,1,1,0,1,1,0,0,1,1,0,1,0
1,124,Hard,0,Hard,1,0,0,1,1,0,0,1,1,0,1,1
1,136,Hard,0,Medium,0,0,0,1,1,0,0,1,1,1,0,0
1,13,Easy,0,Hard,0,1,0,1,1,0,0,1,1,1,0,1
1,9,Easy,1,Medium,0,0,0,1,1,0,0,1,1,1,1,0
1,23,Easy,0,Medium,0,1,0,1,1,0,0,1,1,1,1,1
1,6,Easy,0,Easy,0,1,0,1,1,0,1,0,0,0,0,0
1,108,Hard,1,Hard,0,0,0,1,1,0,1,0,0,0,0,1
1,47,Easy,0,Hard,1,1,0,1,1,0,1,0,0,0,1,0
1,13,Easy,1,Easy,0,1,0,1,1,0,1,0,0,0,1,1
1,26,Easy,0,Hard,1,0,0,1,1,0,1,0,0,1,0,0
1,38,Easy,1,Medium,0,1,0,1,1,0,1,0,0,1,0,1
1,135,Hard,0,Medium,1,0,0,1,1,0,1,0,0,1,1,0
1,137,Hard,0,Hard,1,0,0,1,1,0,1,0,0,1,1,1
1,40,Easy,0,Medium,0,1,0,1,1,0,1,0,1,0,0,0
1,96,Medium,1,Hard,1,1,0,1,1,0,1,0,1,0,0,1
1,138,Hard,0,Easy,0,1,0,1,1,0,1,0,1,0,1,0
1,102,Hard,0,Easy,0,1,0,1,1,0,1,0,1,0,1,1
1,96,Medium,1,Easy,0,1,0,1,1,0,1,0,1,1,0,0
1,25,Easy,1,Hard,0,1,0,1,1,0,1,0,1,1,0,1
1,29,Easy,0,Medium,0,1,0,1,1,0,1,0,1,1,1,0
1,39,Easy,1,Easy,1,0,0,1,1,0,1,0,1,1,1,1
1,111,Hard,1,Easy,1,0,0,1,1,0,1,1,0,0,0,0
1,135,Hard,1,Easy,1,1,0,1,1,0,1,1,0,0,0,1
1,28,Easy,0,Hard,1,1,0,1,1,0,1,1,0,0,1,0
1,19,Easy,1,Medium,1,1,0,1,1,0,1,1,0,0,1,1
1,15,Easy,1,Medium,0,1,0,1,1,0,1,1,0,1,0,0
1,42,Easy,1,Easy,1,1,0,1,1,0,1,1,0,1,0,1
1,58,Medium,0,Easy,0,1,0,1,1,0,1,1,0,1,1,0
1,87,Medium,0,Medium,0,0,0,1,1,0,1,1,0,1,1,1
1,115,Hard,0,Hard,0,0,0,1,1,0,1,1,1,0,0,0
1,61,Medium,0,Medium,0,0,0,1,1,0,1,1,1,0,0,1
1,133,Hard,1,Medium,0,0,0,1,1,0,1,1,1,0,1,0
1,56,Medium,1,Hard,0,1,0,1,1,0,1,1,1,0,1,1
1,89,Medium,1,Hard,0,1,0,1,1,0,1,1,1,1,0,0
1,8,Easy,1,Easy,1,1,0,1,1,0,1,1,1,1,0,1
1,98,Medium,1,Easy,1,1,0,1,1,0,1,1,1,1,1,0
1,25,Easy,1,Hard,1,0,0,1,1,0,1,1,1,1,1,1
1,111,Hard,1,Hard,1,0,0,1,1,1,0,0,0,0,0,0
1,54,Medium,0,Medium,1,1,0,1,1,1,0,0,0,0,0,1
1,134,Hard,0,Easy,1,0,0,1,1,1,0,0,0,0,1,0
1,108,Hard,1,Hard,1,1,0,1,1,1,0,0,0,0,1,1
1,49,Easy,1,Easy,0,1,0,1,1,1,0,0,0,1,0,0
1,117,Hard,1,Easy,0,0,0,1,1,1,0,0,0,1,0,1
1,57,Medium,0,Hard,0,1,0,1,1,1,0,0,0,1,1,0
1,103,Hard,1,Medium,0,0,0,1,1,1,0,0,0,1,1,1
1,63,Medium,1,Easy,1,1,0,1,1,1,0,0,1,0,0,0
1,131,Hard,0,Easy,0,0,0,1,1,1,0,0,1,0,0,1
1,125,Hard,1,Easy,0,1,0,1,1,1,0,0,1,0,1,0
1,30,Easy,0,Hard,0,0,0,1,1,1,0,0,1,0,1,1
1,101,Hard,1,Easy,1,0,0,1,1,1,0,0,1,1,0,0
1,93,Medium,1,Easy,0,1,0,1,1,1,0,0,1,1,0,1
1,6,Easy,1,Medium,0,0,0,1,1,1,0,0,1,1,1,0
1,67,Medium,1,Hard,1,1,0,1,1,1,0,0,1,1,1,1
1,116,Hard,0,Hard,1,0,0,1,1,1,0,1,0,0,0,0
1,71,Medium,1,Medium,1,1,0,1,1,1,0,1,0,0,0,1
1,20,Easy,1,Medium,1,0,0,1,1,1,0,1,0,0,1,0
1,117,Hard,1,Easy,0,1,0,1,1,1,0,1,0,0,1,1
1,19,Easy,1,Medium,1,0,0,1,1,1,0,1,0,1,0,0
1,138,Hard,1,Medium,0,0,0,1,1,1,0,1,0,1,0,1
1,11,Easy,0,Easy,1,0,0,1,1,1,0,1,0,1,1,0
1,10,Easy,0,Medium,1,0,0,1,1,1,0,1,0,1,1,1
1,140,Hard,1,Medium,0,0,0,1,1,1,0,1,1,0,0,0
1,64,Medium,0,Medium,1,1,0,1,1,1,0,1,1,0,0,1
1,55,Medium,0,Easy,1,0,0,1,1,1,0,1,1,0,1,0
1,17,Easy,0,Hard,1,0,0,1,1,1,0,1,1,0,1,1
1,79,Medium,1,Easy,0,1,0,1,1,1,0,1,1,1,0,0
1,28,Easy,0,Easy,1,0,0,1,1,1,0,1,1,1,0,1
1,144,Hard,0,Medium,0,0,0,1,1,1,0,1,1,1,1,0
1,72,Medium,1,Hard,0,1,0,1,1,1,0,1,1,1,1,1
1,116,Hard,1,Hard,1,0,0,1,1,1,1,0,0,0,0,0
1,142,Hard,0,Hard,0,0,0,1,1,1,1,0,0,0,0,1
1,105,Hard,0,Easy,1,0,0,1,1,1,1,0,0,0,1,0
1,24,Easy,0,Medium,0,1,0,1,1,1,1,0,0,0,1,1
1,133,Hard,0,Hard,0,1,0,1,1,1,1,0,0,1,0,0
1,4,Easy,1,Hard,1,0,0,1,1,1,1,0,0,1,0,1
1,1,Easy,0,Medium,1,1,0,1,1,1,1,0,0,1,1,0
1,37,Easy,0,Medium,1,0,0,1,1,1,1,0,0,1,1,1
1,56,Medium,1,Medium,1,0,0,1,1,1,1,0,1,0,0,0
1,16,Easy,0,Hard,1,1,0,1,1,1,1,0,1,0,0,1
1,149,Hard,1,Hard,0,1,0,1,1,1,1,0,1,0,1,0
1,63,Medium,1,Easy,0,0,0,1,1,1,1,0,1,0,1,1
1,146,Hard,1,Medium,0,1,0,1,1,1,1,0,1,1,0,0
1,19,Easy,1,Easy,1,0,0,1,1,1,1,0,1,1,0,1
1,100,Medium,1,Medium,1,0,0,1,1,1,1,0,1,1,1,0
1,11,Easy,0,Easy,0,1,0,1,1,1,1,0,1,1,1,1
1,97,Medium,0,Easy,0,1,0,1,1,1,1,1,0,0,0,0
1,80,Medium,1,Hard,1,1,0,1,1,1,1,1,0,0,0,1
1,55,Medium,1,Easy,0,0,0,1,1,1,1,1,0,0,1,0
1,144,Hard,0,Medium,0,1,0,1,1,1,1,1,0,0,1,1
1,88,Medium,1,Hard,0,1,0,1,1,1,1,1,0,1,0,0
1,29,Easy,0,Hard,0,0,0,1,1,1,1,1,0,1,0,1
1,118,Hard,1,Hard,0,1,0,1,1,1,1,1,0,1,1,0
1,149,Hard,1,Easy,1,0,0,1,1,1,1,1,0,1,1,1
1,135,Hard,0,Medium,0,1,0,1,1,1,1,1,1,0,0,0
1,85,Medium,0,Medium,0,0,0,1,1,1,1,1,1,0,0,1
1,30,Easy,0,Medium,0,0,0,1,1,1,1,1,1,0,1,0
1,43,Easy,0,Hard,0,1,0,1,1,1,1,1,1,0,1,1
1,18,Easy,1,Hard,0,1,0,1,1,1,1,1,1,1,0,0
1,24,Easy,1,Hard,0,1,0,1,1,1,1,1,1,1,0,1
1,146,Hard,0,Hard,1,0,0,1,1,1,1,1,1,1,1,0
1,148,Hard,0,Hard,0,1,0,1,1,1,1,1,1,1,1,1
1,56,Medium,0,Medium,0,1,1,0,0,0,0,0,0,0,0,0
1,136,Hard,0,Easy,0,0,1,0,0,0,0,0,0,0,0,1
1,139,Hard,1,Easy,0,0,1,0,0,0,0,0,0,0,1,0
1,138,Hard,0,Easy,0,1,1,0,0,0,0,0,0,0,1,1
1,28,Easy,1,Easy,0,0,1,0,0,0,0,0,0,1,0,0
1,3,Easy,0,Easy,1,0,1,0,0,0,0,0,0,1,0,1
1,38,Easy,0,Easy,1,0,1,0,0,0,0,0,0,1,1,0
1,140,Hard,0,Easy,0,1,1,0,0,0,0,0,0,1,1,1
1,23,Easy,0,Medium,0,0,1,0,0,0,0,0,1,0,0,0
1,118,Hard,0,Medium,0,1,1,0,0,0,0,0,1,0,0,1
1,40,Easy,0,Easy,1,1,1,0,0,0,0,0,1,0,1,0
1,135,Hard,1,Easy,0,0,1,0,0,0,0,0,1,0,1,1
1,44,Easy,0,Easy,0,1,1,0,0,0,0,0,1,1,0,0
1,107,Hard,1,Medium,1,0,1,0,0,0,0,0,1,1,0,1
1,15,Easy,1,Easy,1,1,1,0,0,0,0,0,1,1,1,0
1,99,Medium,0,Easy,1,0,1,0,0,0,0,0,1,1,1,1
1,108,Hard,0,Hard,1,1,1,0,0,0,0,1,0,0,0,0
1,11,Easy,0,Hard,1,1,1,0,0,0,0,1,0,0,0,1
1,8,Easy,0,Easy,1,0,1,0,0,0,0,1,0,0,1,0
1,130,Hard,0,Hard,0,0,1,0,0,0,0,1,0,0,1,1
1,59,Medium,0,Medium,1,0,1,0,0,0,0,1,0,1,0,0
1,28,Easy,0,Easy,0,1,1,0,0,0,0,1,0,1,0,1
1,50,Easy,1,Medium,0,0,1,0,0,0,0,1,0,1,1,0
1,96,Medium,0,Easy,1,0,1,0,0,0,0,1,0,1,1,1
1,109,Hard,0,Hard,0,0,1,0,0,0,0,1,1,0,0,0
1,45,Easy,1,Hard,1,0,1,0,0,0,0,1,1,0,0,1
1,131,Hard,0,Medium,1,1,1,0,0,0,0,1,1,0,1,0
1,34,Easy,1,Easy,1,0,1,0,0,0,0,1,1,0,1,1
1,122,Hard,0,Medium,1,0,1,0,0,0,0,1,1,1,0,0
1,129,Hard,0,Hard,1,1,1,0,0,0,0,1,1,1,0,1
1,1,Easy,0,Easy,0,1,1,0,0,0,0,1,1,1,1,0
1,124,Hard,0,Medium,0,0,1,0,0,0,0,1,1,1,1,1
1,100,Medium,0,Easy,0,1,1,0,0,0,1,0,0,0,0,0
1,67,Medium,0,Hard,1,0,1,0,0,0,1,0,0,0,0,1
1,48,Easy,0,Medium,0,0,1,0,0,0,1,0,0,0,1,0
1,109,Hard,0,Hard,0,0,1,0,0,0,1,0,0,0,1,1
1,83,Medium,0,Easy,0,0,1,0,0,0,1,0,0,1,0,0
1,138,Hard,1,Hard,1,1,1,0,0,0,1,0,0,1,0,1
1,122,Hard,0,Easy,0,1,1,0,0,0,1,0,0,1,1,0
1,83,Medium,1,Hard,1,1,1,0,0,0,1,0,0,1,1,1
1,114,Hard,0,Medium,0,0,1,0,0,0,1,0,1,0,0,0
1,51,Medium,1,Hard,0,0,1,0,0,0,1,0,1,0,0,1
1,35,Easy,0,Medium,0,0,1,0,0,0,1,0,1,0,1,0
1,75,Medium,1,Medium,0,0,1,0,0,0,1,0,1,0,1,1
1,77,Medium,0,Easy,1,0,1,0,0,0,1,0,1,1,0,0
1,89,Medium,1,Easy,0,1,1,0,0,0,1,0,1,1,0,1
1,21,Easy,1,Hard,0,0,1,0,0,0,1,0,1,1,1,0
1,54,Medium,1,Hard,0,1,1,0,0,0,1,0,1,1,1,1
1,79,Medium,0,Hard,1,1,1,0,0,0,1,1,0,0,0,0
1,44,Easy,1,Medium,1,1,1,0,0,0,1,1,0,0,0,1
1,143,Hard,0,Hard,1,0,1,0,0,0,1,1,0,0,1,0
1,47,Easy,1,Medium,1,0,1,0,0,0,1,1,0,0,1,1
1,74,Medium,0,Easy,1,0,1,0,0,0,1,1,0,1,0,0
1,103,Hard,1,Easy,1,1,1,0,0,0,1,1,0,1,0,1
1,2,Easy,1,Medium,1,0,1,0,0,0,1,1,0,1,1,0
1,138,Hard,1,Medium,1,1,1,0,0,0,1,1,0,1,1,1
1,56,Medium,0,Hard,1,0,1,0,0,0,1,1,1,0,0,0
1,95,Medium,0,Easy,0,1,1,0,0,0,1,1,1,0,0,1
1,112,Hard,1,Easy,0,1,1,0,0,0,1,1,1,0,1,0
1,29,Easy,1,Hard,0,1,1,0,0,0,1,1,1,0,1,1
1,113,Hard,1,Medium,1,1,1,0,0,0,1,1,1,1,0,0
1,146,Hard,1,Medium,1,0,1,0,0,0,1,1,1,1,0,1
1,28,Easy,0,Easy,0,1,1,0,0,0,1,1,1,1,1,0
1,130,Hard,1,Medium,0,0,1,0,0,0,1,1,1,1,1,1
1,108,Hard,0,Easy,0,0,1,0,0,1,0,0,0,0,0,0
1,46,Easy,0,Medium,0,1,1,0,0,1,0,0,0,0,0,1
1,12,Easy,0,Hard,0,0,1,0,0,1,0,0,0,0,1,0
1,26,Easy,0,Easy,0,0,1,0,0,1,0,0,0,0,1,1
1,132,Hard,1,Hard,0,1,1,0,0,1,0,0,0,1,0,0
1,41,Easy,0,Easy,1,0,1,0,0,1,0,0,0,1,0,1
1,103,Hard,0,Medium,0,0,1,0,0,1,0,0,0,1,1,0
1,106,Hard,0,Medium,0,1,1,0,0,1,0,0,0,1,1,1
1,31,Easy,0,Easy,1,0,1,0,0,1,0,0,1,0,0,0
1,84,Medium,0,Easy,1,0,1,0,0,1,0,0,1,0,0,1
1,1,Easy,0,Easy,1,1,1,0,0,1,0,0,1,0,1,0
1,116,Hard,0,Easy,1,1,1,0,0,1,0,0,1,0,1,1
1,40,Easy,1,Hard,0,0,1,0,0,1,0,0,1,1,0,0
1,49,Easy,0,Hard,0,1,1,0,0,1,0,0,1,1,0,1
1,46,Easy,1,Medium,1,1,1,0,0,1,0,0,1,1,1,0
1,135,Hard,1,Hard,0,1,1,0,0,1,0,0,1,1,1,1
1,87,Medium,1,Easy,1,1,1,0,0,1,0,1,0,0,0,0
1,61,Medium,0,Medium,1,1,1,0,0,1,0,1,0,0,0,1
1,22,Easy,0,Easy,1,0,1,0,0,1,0,1,0,0,1,0
1,23,Easy,1,Medium,0,1,1,0,0,1,0,1,0,0,1,1
1,5,Easy,0,Hard,1,1,1,0,0,1,0,1,0,1,0,0
1,129,Hard,1,Easy,1,0,1,0,0,1,0,1,0,1,0,1
1,109,Hard,0,Easy,1,1,1,0,0,1,0,1,0,1,1,0
1,143,Hard,0,Easy,1,1,1,0,0,1,0,1,0,1,1,1
1,29,Easy,0,Hard,0,1,1,0,0,1,0,1,1,0,0,0
1,113,Hard,1,Easy,1,1,1,0,0,1,0,1,1,0,0,1
1,76,Medium,0,Medium,1,0,1,0,0,1,0,1,1,0,1,0
1,39,Easy,1,Easy,1,1,1,0,0,1,0,1,1,0,1,1
1,43,Easy,1,Easy,1,1,1,0,0,1,0,1,1,1,0,0
1,4,Easy,0,Hard,1,0,1,0,0,1,0,1,1,1,0,1
1,70,Medium,1,Medium,0,1,1,0,0,1,0,1,1,1,1,0
1,67,Medium,1,Easy,1,0,1,0,0,1,0,1,1,1,1,1
1,87,Medium,0,Medium,1,1,1,0,0,1,1,0,0,0,0,0
1,27,Easy,1,Hard,1,1,1,0,0,1,1,0,0,0,0,1
1,13,Easy,0,Hard,1,1,1,0,0,1,1,0,0,0,1,0
1,120,Hard,0,Easy,0,1,1,0,0,1,1,0,0,0,1,1
1,18,Easy,1,Medium,1,1,1,0,0,1,1,0,0,1,0,0
1,59,Medium,1,Hard,1,0,1,0,0,1,1,0,0,1,0,1
1,97,Medium,0,Easy,0,0,1,0,0,1,1,0,0,1,1,0
1,67,Medium,0,Medium,1,0,1,0,0,1,1,0,0,1,1,1
1,100,Medium,1,Hard,0,1,1,0,0,1,1,0,1,0,0,0
1,35,Easy,1,Hard,0,0,1,0,0,1,1,0,1,0,0,1
1,78,Medium,0,Medium,0,1,1,0,0,1,1,0,1,0,1,0
1,70,Medium,1,Medium,1,1,1,0,0,1,1,0,1,0,1,1
1,92,Medium,0,Medium,1,1,1,0,0,1,1,0,1,1,0,0
1,72,Medium,1,Hard,1,1,1,0,0,1,1,0,1,1,0,1
1,137,Hard,1,Easy,1,1,1,0,0,1,1,0,1,1,1,0
1,16,Easy,0,Easy,0,1,1,0,0,1,1,0,1,1,1,1
1,67,Medium,1,Easy,0,1,1,0,0,1,1,1,0,0,0,0
1,65,Medium,0,Hard,0,0,1,0,0,1,1,1,0,0,0,1
1,67,Medium,0,Easy,1,0,1,0,0,1,1,1,0,0,1,0
1,31,Easy,0,Easy,1,1,1,0,0,1,1,1,0,0,1,1
1,28,Easy,0,Medium,1,1,1,0,0,1,1,1,0,1,0,0
1,138,Hard,0,Hard,0,0,1,0,0,1,1,1,0,1,0,1
1,2,Easy,1,Hard,1,1,1,0,0,1,1,1,0,1,1,0
1,30,Easy,1,Easy,0,1,1,0,0,1,1,1,0,1,1,1
1,19,Easy,0,Hard,1,1,1,0,0,1,1,1,1,0,0,0
1,46,Easy,0,Hard,1,0,1,0,0,1,1,1,1,0,0,1
1,120,Hard,1,Easy,1,1,1,0,0,1,1,1,1,0,1,0
1,47,Easy,1,Easy,0,0,1,0,0,1,1,1,1,0,1,1
1,89,Medium,0,Easy,1,0,1,0,0,1,1,1,1,1,0,0
1,107,Hard,1,Easy,0,0,1,0,0,1,1,1,1,1,0,1
1,104,Hard,0,Easy,0,1,1,0,0,1,1,1,1,1,1,0
1,126,Hard,1,Easy,0,0,1,0,0,1,1,1,1,1,1,1
1,32,Easy,1,Easy,0,1,1,0,1,0,0,0,0,0,0,0
1,24,Easy,0,Hard,1,0,1,0,1,0,0,0,0,0,0,1
1,116,Hard,0,Easy,1,1,1,0,1,0,0,0,0,0,1,0
1,72,Medium,1,Medium,1,1,1,0,1,0,0,0,0,0,1,1
1,51,Medium,0,Hard,1,1,1,0,1,0,0,0,0,1,0,0
1,150,Hard,0,Easy,1,0,1,0,1,0,0,0,0,1,0,1
1,27,Easy,0,Easy,1,0,1,0,1,0,0,0,0,1,1,0
1,49,Easy,0,Hard,1,1,1,0,1,0,0,0,0,1,1,1
1,15,Easy,0,Hard,0,0,1,0,1,0,0,0,1,0,0,0
1,78,Medium,1,Easy,0,0,1,0,1,0,0,0,1,0,0,1
1,103,Hard,1,Medium,0,0,1,0,1,0,0,0,1,0,1,0
1,11,Easy,1,Medium,0,1,1,0,1,0,0,0,1,0,1,1
1,150,Hard,0,Easy,0,0,1,0,1,0,0,0,1,1,0,0
1,103,Hard,1,Hard,1,1,1,0,1,0,0,0,1,1,0,1
1,123,Hard,1,Hard,0,1,1,0,1,0,0,0,1,1,1,0
1,33,Easy,1,Easy,0,0,1,0,1,0,0,0,1,1,1,1
1,136,Hard,0,Medium,0,1,1,0,1,0,0,1,0,0,0,0
1,97,Medium,1,Easy,0,0,1,0,1,0,0,1,0,0,0,1
1,143,Hard,1,Easy,1,0,1,0,1,0,0,1,0,0,1,0
1,85,Medium,1,Medium,1,0,1,0,1,0,0,1,0,0,1,1
1,87,Medium,1,Hard,0,1,1,0,1,0,0,1,0,1,0,0
1,106,Hard,0,Easy,0,0,1,0,1,0,0,1,0,1,0,1
1,17,Easy,0,Medium,0,0,1,0,1,0,0,1,0,1,1,0
1,38,Easy,1,Easy,0,0,1,0,1,0,0,1,0,1,1,1
1,88,Medium,0,Hard,1,0,1,0,1,0,0,1,1,0,0,0
1,94,Medium,0,Hard,1,0,1,0,1,0,0,1,1,0,0,1
1,54,Medium,1,Easy,0,0,1,0,1,0,0,1,1,0,1,0
1,49,Easy,0,Hard,0,1,1,0,1,0,0,1,1,0,1,1
1,117,Hard,1,Medium,0,1,1,0,1,0,0,1,1,1,0,0
1,9,Easy,1,Medium,0,0,1,0,1,0,0,1,1,1,0,1
1,47,Easy,0,Medium,0,1,1,0,1,0,0,1,1,1,1,0
1,102,Hard,0,Hard,1,0,1,0,1,0,0,1,1,1,1,1
1,60,Medium,1,Hard,0,0,1,0,1,0,1,0,0,0,0,0
1,32,Easy,0,Medium,1,0,1,0,1,0,1,0,0,0,0,1
1,19,Easy,0,Medium,1,1,1,0,1,0,1,0,0,0,1,0
1,38,Easy,0,Medium,0,1,1,0,1,0,1,0,0,0,1,1
1,41,Easy,1,Easy,1,1,1,0,1,0,1,0,0,1,0,0
1,75,Medium,0,Medium,1,1,1,0,1,0,1,0,0,1,0,1
1,76,Medium,1,Easy,1,1,1,0,1,0,1,0,0,1,1,0
1,39,Easy,1,Easy,1,0,1,0,1,0,1,0,0,1,1,1
1,111,Hard,0,Easy,0,1,1,0,1,0,1,0,1,0,0,0
1,126,Hard,0,Medium,0,1,1,0,1,0,1,0,1,0,0,1
1,69,Medium,1,Easy,0,0,1,0,1,0,1,0,1,0,1,0
1,122,Hard,0,Hard,0,0,1,0,1,0,1,0,1,0,1,1
1,51,Medium,0,Easy,0,0,1,0,1,0,1,0,1,1,0,0
1,104,Hard,1,Easy,0,1,1,0,1,0,1,0,1,1,0,1
1,5,Easy,1,Hard,0,1,1,0,1,0,1,0,1,1,1,0
1,56,Medium,1,Medium,0,1,1,0,1,0,1,0,1,1,1,1
1,7,Easy,1,Hard,1,1,1,0,1,0,1,1,0,0,0,0
1,130,Hard,1,Easy,1,1,1,0,1,0,1,1,0,0,0,1
1,125,Hard,1,Medium,1,0,1,0,1,0,1,1,0,0,1,0
1,139,Hard,0,Medium,1,1,1,0,1,0,1,1,0,0,1,1
1,60,Medium,0,Medium,1,1,1,0,1,0,1,1,0,1,0,0
1,106,Hard,0,Medium,1,1,1,0,1,0,1,1,0,1,0,1
1,13,Easy,1,Medium,0,0,1,0,1,0,1,1,0,1,1,0
1,150,Hard,0,Hard,0,0,1,0,1,0,1,1,0,1,1,1
1,21,Easy,1,Medium,1,1,1,0,1,0,1,1,1,0,0,0
1,125,Hard,1,Hard,1,1,1,0,1,0,1,1,1,0,0,1
1,17,Easy,0,Hard,0,1,1,0,1,0,1,1,1,0,1,0
1,91,Medium,0,Medium,0,1,1,0,1,0,1,1,1,0,1,1
1,31,Easy,1,Easy,1,0,1,0,1,0,1,1,1,1,0,0
1,95,Medium,0,Medium,0,0,1,0,1,0,1,1,1,1,0,1
1,67,Medium,0,Medium,1,0,1,0,1,0,1,1,1,1,1,0
1,146,Hard,0,Easy,1,0,1,0,1,0,1,1,1,1,1,1
1,69,Medium,1,Easy,1,0,1,0,1,1,0,0,0,0,0,0
1,77,Medium,1,Medium,1,1,1,0,1,1,0,0,0,0,0,1
1,22,Easy,0,Hard,1,1,1,0,1,1,0,0,0,0,1,0
1,48,Easy,0,Easy,1,1,1,0,1,1,0,0,0,0,1,1
1,24,Easy,1,Easy,1,0,1,0,1,1,0,0,0,1,0,0
1,102,Hard,1,Medium,0,0,1,0,1,1,0,0,0,1,0,1
1,114,Hard,0,Easy,1,1,1,0,1,1,0,0,0,1,1,0
1,125,Hard,1,Medium,0,1,1,0,1,1,0,0,0,1,1,1
1,1,Easy,1,Medium,1,0,1,0,1,1,0,0,1,0,0,0
1,34,Easy,0,Hard,0,0,1,0,1,1,0,0,1,0,0,1
1,47,Easy,0,Hard,1,0,1,0,1,1,0,0,1,0,1,0
1,83,Medium,1,Medium,0,1,1,0,1,1,0,0,1,0,1,1
1,74,Medium,0,Easy,1,0,1,0,1,1,0,0,1,1,0,0
1,13,Easy,1,Easy,1,0,1,0,1,1,0,0,1,1,0,1
1,98,Medium,0,Easy,1,0,1,0,1,1,0,0,1,1,1,0
1,108,Hard,1,Easy,1,0,1,0,1,1,0,0,1,1,1,1
1,131,Hard,0,Easy,0,0,1,0,1,1,0,1,0,0,0,0
1,61,Medium,0,Easy,0,1,1,0,1,1,0,1,0,0,0,1
1,27,Easy,1,Hard,1,1,1,0,1,1,0,1,0,0,1,0
1,33,Easy,1,Easy,0,1,1,0,1,1,0,1,0,0,1,1
1,65,Medium,1,Hard,1,1,1,0,1,1,0,1,0,1,0,0
